round,case_id,path,scope,phase,phase_count,phase_elapsed_sec,elapsed_sec
round_3,optical_isea4h,datasets[0].timings.units[0].workers[14],raster_worker,minio.tile_upload,1,0.05201,6.737963
round_3,optical_isea4h,datasets[0].timings.units[0].workers[14],raster_worker,source.raster_open,1,0.010087,6.737963
round_3,optical_isea4h,datasets[0].timings.units[0].workers[14],raster_worker,entity.tile_checksum,3,0.005354,6.737963
round_3,optical_isea4h,datasets[0].timings.units[0].workers[14],raster_worker,grid.window_calculation,3,0.000772,6.737963
round_3,optical_isea4h,datasets[0].timings.units[0].workers[15],raster_worker,grid.cover,1,4.792682,6.869037
round_3,optical_isea4h,datasets[0].timings.units[0].workers[15],raster_worker,source.cache,1,0.000257,6.869037
round_3,optical_isea4h,datasets[0].timings.units[0].workers[15],raster_worker,grid.geometry,3,0.002884,6.869037
round_3,optical_isea4h,datasets[0].timings.units[0].workers[15],raster_worker,minio.tile_stat,3,0.015526,6.869037
round_3,optical_isea4h,datasets[0].timings.units[0].workers[15],raster_worker,source.checksum,1,0.0462,6.869037
round_3,optical_isea4h,datasets[0].timings.units[0].workers[15],raster_worker,source.download,1,0.0,6.869037
round_3,optical_isea4h,datasets[0].timings.units[0].workers[15],raster_worker,entity.tile_mask,3,1.046388,6.869037
round_3,optical_isea4h,datasets[0].timings.units[0].workers[15],raster_worker,entity.tile_write,3,0.947193,6.869037
round_3,optical_isea4h,datasets[0].timings.units[0].workers[15],raster_worker,source.raster_open,1,0.009643,6.869037
round_3,optical_isea4h,datasets[0].timings.units[0].workers[15],raster_worker,entity.tile_checksum,3,0.004906,6.869037
round_3,optical_isea4h,datasets[0].timings.units[0].workers[15],raster_worker,grid.window_calculation,3,0.000784,6.869037
round_3,optical_isea4h,datasets[0].timings.units[0].source_preflight,source_preflight,minio.stat,1,0.148799,9.708955
round_3,optical_isea4h,datasets[0].timings.units[1].driver,raster_driver,ray.wait,17,2.136126,2.181149
round_3,optical_isea4h,datasets[0].timings.units[1].driver,raster_driver,ray.result_get,16,0.004604,2.181149
round_3,optical_isea4h,datasets[0].timings.units[1].driver,raster_driver,ray.task_submit,16,0.017315,2.181149
round_3,optical_isea4h,datasets[0].timings.units[1].driver,raster_driver,driver.result_merge,16,0.000131,2.181149
round_3,optical_isea4h,datasets[0].timings.units[1].workers[0],raster_worker,grid.cover,1,0.009369,1.504804
round_3,optical_isea4h,datasets[0].timings.units[1].workers[0],raster_worker,source.cache,1,0.000399,1.504804
round_3,optical_isea4h,datasets[0].timings.units[1].workers[0],raster_worker,grid.geometry,1,0.00074,1.504804
round_3,optical_isea4h,datasets[0].timings.units[1].workers[0],raster_worker,minio.tile_stat,1,0.007004,1.504804
round_3,optical_isea4h,datasets[0].timings.units[1].workers[0],raster_worker,source.checksum,1,0.043759,1.504804
round_3,optical_isea4h,datasets[0].timings.units[1].workers[0],raster_worker,source.download,1,0.0,1.504804
round_3,optical_isea4h,datasets[0].timings.units[1].workers[0],raster_worker,entity.tile_mask,1,0.820317,1.504804
round_3,optical_isea4h,datasets[0].timings.units[1].workers[0],raster_worker,entity.tile_write,1,0.560707,1.504804
round_3,optical_isea4h,datasets[0].timings.units[1].workers[0],raster_worker,minio.tile_upload,1,0.057874,1.504804
round_3,optical_isea4h,datasets[0].timings.units[1].workers[0],raster_worker,source.raster_open,1,0.001034,1.504804
round_3,optical_isea4h,datasets[0].timings.units[1].workers[0],raster_worker,entity.tile_checksum,1,0.00212,1.504804
round_3,optical_isea4h,datasets[0].timings.units[1].workers[0],raster_worker,grid.window_calculation,1,0.000184,1.504804
round_3,optical_isea4h,datasets[0].timings.units[1].workers[1],raster_worker,grid.cover,1,0.008807,1.520658
round_3,optical_isea4h,datasets[0].timings.units[1].workers[1],raster_worker,source.cache,1,0.000393,1.520658
round_3,optical_isea4h,datasets[0].timings.units[1].workers[1],raster_worker,grid.geometry,1,0.000729,1.520658
round_3,optical_isea4h,datasets[0].timings.units[1].workers[1],raster_worker,minio.tile_stat,1,0.007267,1.520658
round_3,optical_isea4h,datasets[0].timings.units[1].workers[1],raster_worker,source.checksum,1,0.037944,1.520658
round_3,optical_isea4h,datasets[0].timings.units[1].workers[1],raster_worker,source.download,1,0.0,1.520658
round_3,optical_isea4h,datasets[0].timings.units[1].workers[1],raster_worker,entity.tile_mask,1,0.876405,1.520658
round_3,optical_isea4h,datasets[0].timings.units[1].workers[1],raster_worker,entity.tile_write,1,0.584587,1.520658
round_3,optical_isea4h,datasets[0].timings.units[1].workers[1],raster_worker,source.raster_open,1,0.001052,1.520658
round_3,optical_isea4h,datasets[0].timings.units[1].workers[1],raster_worker,entity.tile_checksum,1,0.002114,1.520658
round_3,optical_isea4h,datasets[0].timings.units[1].workers[1],raster_worker,grid.window_calculation,1,0.000174,1.520658
round_3,optical_isea4h,datasets[0].timings.units[1].workers[2],raster_worker,grid.cover,1,0.006172,1.532903
round_3,optical_isea4h,datasets[0].timings.units[1].workers[2],raster_worker,source.cache,1,0.000247,1.532903
round_3,optical_isea4h,datasets[0].timings.units[1].workers[2],raster_worker,grid.geometry,1,0.000919,1.532903
round_3,optical_isea4h,datasets[0].timings.units[1].workers[2],raster_worker,minio.tile_stat,1,0.005963,1.532903
round_3,optical_isea4h,datasets[0].timings.units[1].workers[2],raster_worker,source.checksum,1,0.087947,1.532903
round_3,optical_isea4h,datasets[0].timings.units[1].workers[2],raster_worker,source.download,1,0.0,1.532903
round_3,optical_isea4h,datasets[0].timings.units[1].workers[2],raster_worker,entity.tile_mask,1,0.859407,1.532903
round_3,optical_isea4h,datasets[0].timings.units[1].workers[2],raster_worker,entity.tile_write,1,0.567275,1.532903
round_3,optical_isea4h,datasets[0].timings.units[1].workers[2],raster_worker,source.raster_open,1,0.001044,1.532903
round_3,optical_isea4h,datasets[0].timings.units[1].workers[2],raster_worker,entity.tile_checksum,1,0.002156,1.532903
round_3,optical_isea4h,datasets[0].timings.units[1].workers[2],raster_worker,grid.window_calculation,1,0.000247,1.532903
round_3,optical_isea4h,datasets[0].timings.units[1].workers[3],raster_worker,grid.cover,1,0.00732,1.549544
round_3,optical_isea4h,datasets[0].timings.units[1].workers[3],raster_worker,source.cache,1,0.000409,1.549544
round_3,optical_isea4h,datasets[0].timings.units[1].workers[3],raster_worker,grid.geometry,1,0.000838,1.549544
round_3,optical_isea4h,datasets[0].timings.units[1].workers[3],raster_worker,minio.tile_stat,1,0.011563,1.549544
round_3,optical_isea4h,datasets[0].timings.units[1].workers[3],raster_worker,source.checksum,1,0.092727,1.549544
round_3,optical_isea4h,datasets[0].timings.units[1].workers[3],raster_worker,source.download,1,0.0,1.549544
round_3,optical_isea4h,datasets[0].timings.units[1].workers[3],raster_worker,entity.tile_mask,1,0.865639,1.549544
round_3,optical_isea4h,datasets[0].timings.units[1].workers[3],raster_worker,entity.tile_write,1,0.565674,1.549544
round_3,optical_isea4h,datasets[0].timings.units[1].workers[3],raster_worker,source.raster_open,1,0.001522,1.549544
round_3,optical_isea4h,datasets[0].timings.units[1].workers[3],raster_worker,entity.tile_checksum,1,0.002111,1.549544
round_3,optical_isea4h,datasets[0].timings.units[1].workers[3],raster_worker,grid.window_calculation,1,0.000231,1.549544
round_3,optical_isea4h,datasets[0].timings.units[1].workers[4],raster_worker,grid.cover,1,0.004416,1.575974
round_3,optical_isea4h,datasets[0].timings.units[1].workers[4],raster_worker,source.cache,1,0.000232,1.575974
round_3,optical_isea4h,datasets[0].timings.units[1].workers[4],raster_worker,grid.geometry,1,0.000743,1.575974
round_3,optical_isea4h,datasets[0].timings.units[1].workers[4],raster_worker,minio.tile_stat,1,0.014532,1.575974
round_3,optical_isea4h,datasets[0].timings.units[1].workers[4],raster_worker,source.checksum,1,0.08222,1.575974
round_3,optical_isea4h,datasets[0].timings.units[1].workers[4],raster_worker,source.download,1,0.0,1.575974
round_3,optical_isea4h,datasets[0].timings.units[1].workers[4],raster_worker,entity.tile_mask,1,0.888373,1.575974
round_3,optical_isea4h,datasets[0].timings.units[1].workers[4],raster_worker,entity.tile_write,1,0.581012,1.575974
round_3,optical_isea4h,datasets[0].timings.units[1].workers[4],raster_worker,source.raster_open,1,0.00093,1.575974
round_3,optical_isea4h,datasets[0].timings.units[1].workers[4],raster_worker,entity.tile_checksum,1,0.002118,1.575974
round_3,optical_isea4h,datasets[0].timings.units[1].workers[4],raster_worker,grid.window_calculation,1,0.000191,1.575974
round_3,optical_isea4h,datasets[0].timings.units[1].workers[5],raster_worker,grid.cover,1,0.00662,1.577033
round_3,optical_isea4h,datasets[0].timings.units[1].workers[5],raster_worker,source.cache,1,0.000258,1.577033
round_3,optical_isea4h,datasets[0].timings.units[1].workers[5],raster_worker,grid.geometry,1,0.000841,1.577033
round_3,optical_isea4h,datasets[0].timings.units[1].workers[5],raster_worker,minio.tile_stat,1,0.005507,1.577033
round_3,optical_isea4h,datasets[0].timings.units[1].workers[5],raster_worker,source.checksum,1,0.087641,1.577033
round_3,optical_isea4h,datasets[0].timings.units[1].workers[5],raster_worker,source.download,1,0.0,1.577033
round_3,optical_isea4h,datasets[0].timings.units[1].workers[5],raster_worker,entity.tile_mask,1,0.889527,1.577033
round_3,optical_isea4h,datasets[0].timings.units[1].workers[5],raster_worker,entity.tile_write,1,0.581736,1.577033
round_3,optical_isea4h,datasets[0].timings.units[1].workers[5],raster_worker,source.raster_open,1,0.001211,1.577033
round_3,optical_isea4h,datasets[0].timings.units[1].workers[5],raster_worker,entity.tile_checksum,1,0.002104,1.577033
round_3,optical_isea4h,datasets[0].timings.units[1].workers[5],raster_worker,grid.window_calculation,1,0.000227,1.577033
round_3,optical_isea4h,datasets[0].timings.units[1].workers[6],raster_worker,grid.cover,1,0.011158,1.590583
round_3,optical_isea4h,datasets[0].timings.units[1].workers[6],raster_worker,source.cache,1,0.000322,1.590583
round_3,optical_isea4h,datasets[0].timings.units[1].workers[6],raster_worker,grid.geometry,1,0.001194,1.590583
round_3,optical_isea4h,datasets[0].timings.units[1].workers[6],raster_worker,minio.tile_stat,1,0.006294,1.590583
round_3,optical_isea4h,datasets[0].timings.units[1].workers[6],raster_worker,source.checksum,1,0.110513,1.590583
round_3,optical_isea4h,datasets[0].timings.units[1].workers[6],raster_worker,source.download,1,0.0,1.590583
round_3,optical_isea4h,datasets[0].timings.units[1].workers[6],raster_worker,entity.tile_mask,1,0.885166,1.590583
round_3,optical_isea4h,datasets[0].timings.units[1].workers[6],raster_worker,entity.tile_write,1,0.570262,1.590583
round_3,optical_isea4h,datasets[0].timings.units[1].workers[6],raster_worker,source.raster_open,1,0.001351,1.590583
round_3,optical_isea4h,datasets[0].timings.units[1].workers[6],raster_worker,entity.tile_checksum,1,0.002111,1.590583
round_3,optical_isea4h,datasets[0].timings.units[1].workers[6],raster_worker,grid.window_calculation,1,0.000403,1.590583
round_3,optical_isea4h,datasets[0].timings.units[1].workers[7],raster_worker,grid.cover,1,0.008929,1.596011
round_3,optical_isea4h,datasets[0].timings.units[1].workers[7],raster_worker,source.cache,1,0.000423,1.596011
round_3,optical_isea4h,datasets[0].timings.units[1].workers[7],raster_worker,grid.geometry,1,0.001041,1.596011
round_3,optical_isea4h,datasets[0].timings.units[1].workers[7],raster_worker,minio.tile_stat,1,0.01248,1.596011
round_3,optical_isea4h,datasets[0].timings.units[1].workers[7],raster_worker,source.checksum,1,0.101805,1.596011
round_3,optical_isea4h,datasets[0].timings.units[1].workers[7],raster_worker,source.download,1,0.0,1.596011
round_3,optical_isea4h,datasets[0].timings.units[1].workers[7],raster_worker,entity.tile_mask,1,0.870909,1.596011
round_3,optical_isea4h,datasets[0].timings.units[1].workers[7],raster_worker,entity.tile_write,1,0.587391,1.596011
round_3,optical_isea4h,datasets[0].timings.units[1].workers[7],raster_worker,source.raster_open,1,0.001173,1.596011
round_3,optical_isea4h,datasets[0].timings.units[1].workers[7],raster_worker,entity.tile_checksum,1,0.010157,1.596011
round_3,optical_isea4h,datasets[0].timings.units[1].workers[7],raster_worker,grid.window_calculation,1,0.000268,1.596011
round_3,optical_isea4h,datasets[0].timings.units[1].workers[8],raster_worker,grid.cover,1,0.005319,1.76428
round_3,optical_isea4h,datasets[0].timings.units[1].workers[8],raster_worker,source.cache,1,0.000246,1.76428
round_3,optical_isea4h,datasets[0].timings.units[1].workers[8],raster_worker,grid.geometry,2,0.001681,1.76428
round_3,optical_isea4h,datasets[0].timings.units[1].workers[8],raster_worker,minio.tile_stat,2,0.012945,1.76428
round_3,optical_isea4h,datasets[0].timings.units[1].workers[8],raster_worker,source.checksum,1,0.084539,1.76428
round_3,optical_isea4h,datasets[0].timings.units[1].workers[8],raster_worker,source.download,1,0.0,1.76428
round_3,optical_isea4h,datasets[0].timings.units[1].workers[8],raster_worker,entity.tile_mask,2,0.892889,1.76428
round_3,optical_isea4h,datasets[0].timings.units[1].workers[8],raster_worker,entity.tile_write,2,0.723381,1.76428
round_3,optical_isea4h,datasets[0].timings.units[1].workers[8],raster_worker,minio.tile_upload,1,0.037972,1.76428
round_3,optical_isea4h,datasets[0].timings.units[1].workers[8],raster_worker,source.raster_open,1,0.00103,1.76428
round_3,optical_isea4h,datasets[0].timings.units[1].workers[8],raster_worker,entity.tile_checksum,2,0.002145,1.76428
round_3,optical_isea4h,datasets[0].timings.units[1].workers[8],raster_worker,grid.window_calculation,2,0.000445,1.76428
round_3,optical_isea4h,datasets[0].timings.units[1].workers[9],raster_worker,grid.cover,1,0.006736,1.76125
round_3,optical_isea4h,datasets[0].timings.units[1].workers[9],raster_worker,source.cache,1,0.000266,1.76125
round_3,optical_isea4h,datasets[0].timings.units[1].workers[9],raster_worker,grid.geometry,2,0.001771,1.76125
round_3,optical_isea4h,datasets[0].timings.units[1].workers[9],raster_worker,minio.tile_stat,2,0.010636,1.76125
round_3,optical_isea4h,datasets[0].timings.units[1].workers[9],raster_worker,source.checksum,1,0.088887,1.76125
round_3,optical_isea4h,datasets[0].timings.units[1].workers[9],raster_worker,source.download,1,0.0,1.76125
round_3,optical_isea4h,datasets[0].timings.units[1].workers[9],raster_worker,entity.tile_mask,2,0.910527,1.76125
round_3,optical_isea4h,datasets[0].timings.units[1].workers[9],raster_worker,entity.tile_write,2,0.690094,1.76125
round_3,optical_isea4h,datasets[0].timings.units[1].workers[9],raster_worker,minio.tile_upload,1,0.046809,1.76125
round_3,optical_isea4h,datasets[0].timings.units[1].workers[9],raster_worker,source.raster_open,1,0.000994,1.76125
round_3,optical_isea4h,datasets[0].timings.units[1].workers[9],raster_worker,entity.tile_checksum,2,0.002405,1.76125
round_3,optical_isea4h,datasets[0].timings.units[1].workers[9],raster_worker,grid.window_calculation,2,0.000415,1.76125
round_3,optical_isea4h,datasets[0].timings.units[1].workers[10],raster_worker,grid.cover,1,0.005588,1.774071
round_3,optical_isea4h,datasets[0].timings.units[1].workers[10],raster_worker,source.cache,1,0.000426,1.774071
round_3,optical_isea4h,datasets[0].timings.units[1].workers[10],raster_worker,grid.geometry,2,0.00184,1.774071
round_3,optical_isea4h,datasets[0].timings.units[1].workers[10],raster_worker,minio.tile_stat,2,0.017717,1.774071
round_3,optical_isea4h,datasets[0].timings.units[1].workers[10],raster_worker,source.checksum,1,0.036874,1.774071
round_3,optical_isea4h,datasets[0].timings.units[1].workers[10],raster_worker,source.download,1,0.0,1.774071
round_3,optical_isea4h,datasets[0].timings.units[1].workers[10],raster_worker,entity.tile_mask,2,0.958674,1.774071
round_3,optical_isea4h,datasets[0].timings.units[1].workers[10],raster_worker,entity.tile_write,2,0.680044,1.774071
round_3,optical_isea4h,datasets[0].timings.units[1].workers[10],raster_worker,minio.tile_upload,1,0.065705,1.774071
round_3,optical_isea4h,datasets[0].timings.units[1].workers[10],raster_worker,source.raster_open,1,0.000903,1.774071
round_3,optical_isea4h,datasets[0].timings.units[1].workers[10],raster_worker,entity.tile_checksum,2,0.004074,1.774071
round_3,optical_isea4h,datasets[0].timings.units[1].workers[10],raster_worker,grid.window_calculation,2,0.00041,1.774071
round_3,optical_isea4h,datasets[0].timings.units[1].workers[11],raster_worker,grid.cover,1,0.010317,1.790301
round_3,optical_isea4h,datasets[0].timings.units[1].workers[11],raster_worker,source.cache,1,0.00055,1.790301
round_3,optical_isea4h,datasets[0].timings.units[1].workers[11],raster_worker,grid.geometry,2,0.002009,1.790301
round_3,optical_isea4h,datasets[0].timings.units[1].workers[11],raster_worker,minio.tile_stat,2,0.009913,1.790301
round_3,optical_isea4h,datasets[0].timings.units[1].workers[11],raster_worker,source.checksum,1,0.09397,1.790301
round_3,optical_isea4h,datasets[0].timings.units[1].workers[11],raster_worker,source.download,1,0.0,1.790301
round_3,optical_isea4h,datasets[0].timings.units[1].workers[11],raster_worker,entity.tile_mask,2,0.943835,1.790301
round_3,optical_isea4h,datasets[0].timings.units[1].workers[11],raster_worker,entity.tile_write,2,0.670185,1.790301
round_3,optical_isea4h,datasets[0].timings.units[1].workers[11],raster_worker,minio.tile_upload,1,0.052809,1.790301
round_3,optical_isea4h,datasets[0].timings.units[1].workers[11],raster_worker,source.raster_open,1,0.001406,1.790301
round_3,optical_isea4h,datasets[0].timings.units[1].workers[11],raster_worker,entity.tile_checksum,2,0.002689,1.790301
round_3,optical_isea4h,datasets[0].timings.units[1].workers[11],raster_worker,grid.window_calculation,2,0.000509,1.790301
round_3,optical_isea4h,datasets[0].timings.units[1].workers[12],raster_worker,grid.cover,1,0.012588,1.945143
round_3,optical_isea4h,datasets[0].timings.units[1].workers[12],raster_worker,source.cache,1,0.000387,1.945143
round_3,optical_isea4h,datasets[0].timings.units[1].workers[12],raster_worker,grid.geometry,3,0.003436,1.945143
round_3,optical_isea4h,datasets[0].timings.units[1].workers[12],raster_worker,minio.tile_stat,3,0.016657,1.945143
round_3,optical_isea4h,datasets[0].timings.units[1].workers[12],raster_worker,source.checksum,1,0.097423,1.945143
round_3,optical_isea4h,datasets[0].timings.units[1].workers[12],raster_worker,source.download,1,0.0,1.945143
round_3,optical_isea4h,datasets[0].timings.units[1].workers[12],raster_worker,entity.tile_mask,3,1.009438,1.945143
round_3,optical_isea4h,datasets[0].timings.units[1].workers[12],raster_worker,entity.tile_write,3,0.797346,1.945143
round_3,optical_isea4h,datasets[0].timings.units[1].workers[12],raster_worker,source.raster_open,1,0.00139,1.945143
round_3,optical_isea4h,datasets[0].timings.units[1].workers[12],raster_worker,entity.tile_checksum,3,0.0027,1.945143
round_3,optical_isea4h,datasets[0].timings.units[1].workers[12],raster_worker,grid.window_calculation,3,0.000819,1.945143
round_3,optical_isea4h,datasets[0].timings.units[1].workers[13],raster_worker,grid.cover,1,0.007384,1.927823
round_3,optical_isea4h,datasets[0].timings.units[1].workers[13],raster_worker,source.cache,1,0.000282,1.927823
round_3,optical_isea4h,datasets[0].timings.units[1].workers[13],raster_worker,grid.geometry,3,0.00301,1.927823
round_3,optical_isea4h,datasets[0].timings.units[1].workers[13],raster_worker,minio.tile_stat,3,0.015214,1.927823
round_3,optical_isea4h,datasets[0].timings.units[1].workers[13],raster_worker,source.checksum,1,0.115295,1.927823
round_3,optical_isea4h,datasets[0].timings.units[1].workers[13],raster_worker,source.download,1,0.0,1.927823
round_3,optical_isea4h,datasets[0].timings.units[1].workers[13],raster_worker,entity.tile_mask,3,0.993652,1.927823
round_3,optical_isea4h,datasets[0].timings.units[1].workers[13],raster_worker,entity.tile_write,3,0.783977,1.927823
round_3,optical_isea4h,datasets[0].timings.units[1].workers[13],raster_worker,source.raster_open,1,0.000995,1.927823
round_3,optical_isea4h,datasets[0].timings.units[1].workers[13],raster_worker,entity.tile_checksum,3,0.004942,1.927823
round_3,optical_isea4h,datasets[0].timings.units[1].workers[13],raster_worker,grid.window_calculation,3,0.000673,1.927823
round_3,optical_isea4h,datasets[0].timings.units[1].workers[14],raster_worker,grid.cover,1,0.007898,2.066367
round_3,optical_isea4h,datasets[0].timings.units[1].workers[14],raster_worker,source.cache,1,0.000424,2.066367
round_3,optical_isea4h,datasets[0].timings.units[1].workers[14],raster_worker,grid.geometry,3,0.002873,2.066367
round_3,optical_isea4h,datasets[0].timings.units[1].workers[14],raster_worker,minio.tile_stat,3,0.160425,2.066367
round_3,optical_isea4h,datasets[0].timings.units[1].workers[14],raster_worker,source.checksum,1,0.129711,2.066367
round_3,optical_isea4h,datasets[0].timings.units[1].workers[14],raster_worker,source.download,1,0.0,2.066367
round_3,optical_isea4h,datasets[0].timings.units[1].workers[14],raster_worker,entity.tile_mask,3,0.977484,2.066367
round_3,optical_isea4h,datasets[0].timings.units[1].workers[14],raster_worker,entity.tile_write,3,0.778306,2.066367
round_3,optical_isea4h,datasets[0].timings.units[1].workers[14],raster_worker,source.raster_open,1,0.001351,2.066367
round_3,optical_isea4h,datasets[0].timings.units[1].workers[14],raster_worker,entity.tile_checksum,3,0.004583,2.066367
round_3,optical_isea4h,datasets[0].timings.units[1].workers[14],raster_worker,grid.window_calculation,3,0.000686,2.066367
round_3,optical_isea4h,datasets[0].timings.units[1].workers[15],raster_worker,grid.cover,1,0.006278,2.143784
round_3,optical_isea4h,datasets[0].timings.units[1].workers[15],raster_worker,source.cache,1,0.000307,2.143784
round_3,optical_isea4h,datasets[0].timings.units[1].workers[15],raster_worker,grid.geometry,3,0.002969,2.143784
round_3,optical_isea4h,datasets[0].timings.units[1].workers[15],raster_worker,minio.tile_stat,3,0.013178,2.143784
round_3,optical_isea4h,datasets[0].timings.units[1].workers[15],raster_worker,source.checksum,1,0.046312,2.143784
round_3,optical_isea4h,datasets[0].timings.units[1].workers[15],raster_worker,source.download,1,0.0,2.143784
round_3,optical_isea4h,datasets[0].timings.units[1].workers[15],raster_worker,entity.tile_mask,3,1.027434,2.143784
round_3,optical_isea4h,datasets[0].timings.units[1].workers[15],raster_worker,entity.tile_write,3,0.812909,2.143784
round_3,optical_isea4h,datasets[0].timings.units[1].workers[15],raster_worker,minio.tile_upload,1,0.225784,2.143784
round_3,optical_isea4h,datasets[0].timings.units[1].workers[15],raster_worker,source.raster_open,1,0.001059,2.143784
round_3,optical_isea4h,datasets[0].timings.units[1].workers[15],raster_worker,entity.tile_checksum,3,0.004316,2.143784
round_3,optical_isea4h,datasets[0].timings.units[1].workers[15],raster_worker,grid.window_calculation,3,0.000759,2.143784
round_3,optical_isea4h,datasets[0].timings.units[1].source_preflight,source_preflight,minio.stat,1,0.007214,2.188623
round_3,optical_isea4h,datasets[0].timings.units[2].driver,raster_driver,ray.wait,17,2.220071,2.266765
round_3,optical_isea4h,datasets[0].timings.units[2].driver,raster_driver,ray.result_get,16,0.004711,2.266765
round_3,optical_isea4h,datasets[0].timings.units[2].driver,raster_driver,ray.task_submit,16,0.017387,2.266765
round_3,optical_isea4h,datasets[0].timings.units[2].driver,raster_driver,driver.result_merge,16,9.4e-05,2.266765
round_3,optical_isea4h,datasets[0].timings.units[2].workers[0],raster_worker,grid.cover,1,0.007364,1.506696
round_3,optical_isea4h,datasets[0].timings.units[2].workers[0],raster_worker,source.cache,1,0.000274,1.506696
round_3,optical_isea4h,datasets[0].timings.units[2].workers[0],raster_worker,grid.geometry,1,0.000734,1.506696
round_3,optical_isea4h,datasets[0].timings.units[2].workers[0],raster_worker,minio.tile_stat,1,0.005957,1.506696
round_3,optical_isea4h,datasets[0].timings.units[2].workers[0],raster_worker,source.checksum,1,0.041115,1.506696
round_3,optical_isea4h,datasets[0].timings.units[2].workers[0],raster_worker,source.download,1,0.0,1.506696
round_3,optical_isea4h,datasets[0].timings.units[2].workers[0],raster_worker,entity.tile_mask,1,0.818097,1.506696
round_3,optical_isea4h,datasets[0].timings.units[2].workers[0],raster_worker,entity.tile_write,1,0.572517,1.506696
round_3,optical_isea4h,datasets[0].timings.units[2].workers[0],raster_worker,minio.tile_upload,1,0.056146,1.506696
round_3,optical_isea4h,datasets[0].timings.units[2].workers[0],raster_worker,source.raster_open,1,0.001136,1.506696
round_3,optical_isea4h,datasets[0].timings.units[2].workers[0],raster_worker,entity.tile_checksum,1,0.001765,1.506696
round_3,optical_isea4h,datasets[0].timings.units[2].workers[0],raster_worker,grid.window_calculation,1,0.000211,1.506696
round_3,optical_isea4h,datasets[0].timings.units[2].workers[1],raster_worker,grid.cover,1,0.006051,1.510202
round_3,optical_isea4h,datasets[0].timings.units[2].workers[1],raster_worker,source.cache,1,0.000589,1.510202
round_3,optical_isea4h,datasets[0].timings.units[2].workers[1],raster_worker,grid.geometry,1,0.00072,1.510202
round_3,optical_isea4h,datasets[0].timings.units[2].workers[1],raster_worker,minio.tile_stat,1,0.007257,1.510202
round_3,optical_isea4h,datasets[0].timings.units[2].workers[1],raster_worker,source.checksum,1,0.090392,1.510202
round_3,optical_isea4h,datasets[0].timings.units[2].workers[1],raster_worker,source.download,1,0.0,1.510202
round_3,optical_isea4h,datasets[0].timings.units[2].workers[1],raster_worker,entity.tile_mask,1,0.848118,1.510202
round_3,optical_isea4h,datasets[0].timings.units[2].workers[1],raster_worker,entity.tile_write,1,0.552749,1.510202
round_3,optical_isea4h,datasets[0].timings.units[2].workers[1],raster_worker,source.raster_open,1,0.001102,1.510202
round_3,optical_isea4h,datasets[0].timings.units[2].workers[1],raster_worker,entity.tile_checksum,1,0.001761,1.510202
round_3,optical_isea4h,datasets[0].timings.units[2].workers[1],raster_worker,grid.window_calculation,1,0.000212,1.510202
round_3,optical_isea4h,datasets[0].timings.units[2].workers[2],raster_worker,grid.cover,1,0.007031,1.572338
round_3,optical_isea4h,datasets[0].timings.units[2].workers[2],raster_worker,source.cache,1,0.0002,1.572338
round_3,optical_isea4h,datasets[0].timings.units[2].workers[2],raster_worker,grid.geometry,1,0.000861,1.572338
round_3,optical_isea4h,datasets[0].timings.units[2].workers[2],raster_worker,minio.tile_stat,1,0.006106,1.572338
round_3,optical_isea4h,datasets[0].timings.units[2].workers[2],raster_worker,source.checksum,1,0.107007,1.572338
round_3,optical_isea4h,datasets[0].timings.units[2].workers[2],raster_worker,source.download,1,0.0,1.572338
round_3,optical_isea4h,datasets[0].timings.units[2].workers[2],raster_worker,entity.tile_mask,1,0.883231,1.572338
round_3,optical_isea4h,datasets[0].timings.units[2].workers[2],raster_worker,entity.tile_write,1,0.563155,1.572338
round_3,optical_isea4h,datasets[0].timings.units[2].workers[2],raster_worker,source.raster_open,1,0.00131,1.572338
round_3,optical_isea4h,datasets[0].timings.units[2].workers[2],raster_worker,entity.tile_checksum,1,0.001764,1.572338
round_3,optical_isea4h,datasets[0].timings.units[2].workers[2],raster_worker,grid.window_calculation,1,0.00021,1.572338
round_3,optical_isea4h,datasets[0].timings.units[2].workers[3],raster_worker,grid.cover,1,0.004288,1.585173
round_3,optical_isea4h,datasets[0].timings.units[2].workers[3],raster_worker,source.cache,1,0.000285,1.585173
round_3,optical_isea4h,datasets[0].timings.units[2].workers[3],raster_worker,grid.geometry,1,0.000693,1.585173
round_3,optical_isea4h,datasets[0].timings.units[2].workers[3],raster_worker,minio.tile_stat,1,0.093213,1.585173
round_3,optical_isea4h,datasets[0].timings.units[2].workers[3],raster_worker,source.checksum,1,0.037078,1.585173
round_3,optical_isea4h,datasets[0].timings.units[2].workers[3],raster_worker,source.download,1,0.0,1.585173
round_3,optical_isea4h,datasets[0].timings.units[2].workers[3],raster_worker,entity.tile_mask,1,0.876075,1.585173
round_3,optical_isea4h,datasets[0].timings.units[2].workers[3],raster_worker,entity.tile_write,1,0.56935,1.585173
round_3,optical_isea4h,datasets[0].timings.units[2].workers[3],raster_worker,source.raster_open,1,0.001025,1.585173
round_3,optical_isea4h,datasets[0].timings.units[2].workers[3],raster_worker,entity.tile_checksum,1,0.001797,1.585173
round_3,optical_isea4h,datasets[0].timings.units[2].workers[3],raster_worker,grid.window_calculation,1,0.000186,1.585173
