round,case_id,path,scope,phase,phase_count,elapsed_sec,scope_elapsed_sec
3,optical_isea4h,datasets[0].timings.units[3].workers[0],raster_worker,entity.tile_checksum,1,0.000761,0.417937
3,optical_isea4h,datasets[0].timings.units[3].workers[0],raster_worker,grid.window_calculation,1,0.000319,0.417937
3,optical_isea4h,datasets[0].timings.units[3].workers[1],raster_worker,source.cache,1,0.000184,0.355785
3,optical_isea4h,datasets[0].timings.units[3].workers[1],raster_worker,grid.geometry,1,0.003894,0.355785
3,optical_isea4h,datasets[0].timings.units[3].workers[1],raster_worker,minio.tile_stat,1,0.006364,0.355785
3,optical_isea4h,datasets[0].timings.units[3].workers[1],raster_worker,source.checksum,1,0.033127,0.355785
3,optical_isea4h,datasets[0].timings.units[3].workers[1],raster_worker,source.download,1,0.0,0.355785
3,optical_isea4h,datasets[0].timings.units[3].workers[1],raster_worker,entity.tile_mask,1,0.157276,0.355785
3,optical_isea4h,datasets[0].timings.units[3].workers[1],raster_worker,entity.tile_write,1,0.114444,0.355785
3,optical_isea4h,datasets[0].timings.units[3].workers[1],raster_worker,minio.tile_upload,1,0.030142,0.355785
3,optical_isea4h,datasets[0].timings.units[3].workers[1],raster_worker,source.raster_open,1,0.009189,0.355785
3,optical_isea4h,datasets[0].timings.units[3].workers[1],raster_worker,entity.tile_checksum,1,2.8e-05,0.355785
3,optical_isea4h,datasets[0].timings.units[3].workers[1],raster_worker,grid.window_calculation,1,0.000298,0.355785
3,optical_isea4h,datasets[0].timings.units[3].workers[2],raster_worker,source.cache,1,0.000241,0.386823
3,optical_isea4h,datasets[0].timings.units[3].workers[2],raster_worker,grid.geometry,1,0.004676,0.386823
3,optical_isea4h,datasets[0].timings.units[3].workers[2],raster_worker,minio.tile_stat,1,0.007603,0.386823
3,optical_isea4h,datasets[0].timings.units[3].workers[2],raster_worker,source.checksum,1,0.046666,0.386823
3,optical_isea4h,datasets[0].timings.units[3].workers[2],raster_worker,source.download,1,0.0,0.386823
3,optical_isea4h,datasets[0].timings.units[3].workers[2],raster_worker,entity.tile_mask,1,0.170688,0.386823
3,optical_isea4h,datasets[0].timings.units[3].workers[2],raster_worker,entity.tile_write,1,0.098106,0.386823
3,optical_isea4h,datasets[0].timings.units[3].workers[2],raster_worker,minio.tile_upload,1,0.046749,0.386823
3,optical_isea4h,datasets[0].timings.units[3].workers[2],raster_worker,source.raster_open,1,0.009837,0.386823
3,optical_isea4h,datasets[0].timings.units[3].workers[2],raster_worker,entity.tile_checksum,1,0.00061,0.386823
3,optical_isea4h,datasets[0].timings.units[3].workers[2],raster_worker,grid.window_calculation,1,0.000345,0.386823
3,optical_isea4h,datasets[0].timings.units[3].workers[3],raster_worker,source.cache,1,0.000313,0.430804
3,optical_isea4h,datasets[0].timings.units[3].workers[3],raster_worker,grid.geometry,1,0.005933,0.430804
3,optical_isea4h,datasets[0].timings.units[3].workers[3],raster_worker,minio.tile_stat,1,0.005989,0.430804
3,optical_isea4h,datasets[0].timings.units[3].workers[3],raster_worker,source.checksum,1,0.050255,0.430804
3,optical_isea4h,datasets[0].timings.units[3].workers[3],raster_worker,source.download,1,0.0,0.430804
3,optical_isea4h,datasets[0].timings.units[3].workers[3],raster_worker,entity.tile_mask,1,0.166848,0.430804
3,optical_isea4h,datasets[0].timings.units[3].workers[3],raster_worker,entity.tile_write,1,0.114356,0.430804
3,optical_isea4h,datasets[0].timings.units[3].workers[3],raster_worker,minio.tile_upload,1,0.073142,0.430804
3,optical_isea4h,datasets[0].timings.units[3].workers[3],raster_worker,source.raster_open,1,0.010131,0.430804
3,optical_isea4h,datasets[0].timings.units[3].workers[3],raster_worker,entity.tile_checksum,1,0.002043,0.430804
3,optical_isea4h,datasets[0].timings.units[3].workers[3],raster_worker,grid.window_calculation,1,0.000368,0.430804
3,optical_isea4h,datasets[0].timings.units[3].workers[4],raster_worker,source.cache,1,0.000205,2.496986
3,optical_isea4h,datasets[0].timings.units[3].workers[4],raster_worker,grid.geometry,1,0.018549,2.496986
3,optical_isea4h,datasets[0].timings.units[3].workers[4],raster_worker,minio.tile_stat,1,0.007669,2.496986
3,optical_isea4h,datasets[0].timings.units[3].workers[4],raster_worker,source.checksum,1,0.032586,2.496986
3,optical_isea4h,datasets[0].timings.units[3].workers[4],raster_worker,source.download,1,0.0,2.496986
3,optical_isea4h,datasets[0].timings.units[3].workers[4],raster_worker,entity.tile_mask,1,0.756133,2.496986
3,optical_isea4h,datasets[0].timings.units[3].workers[4],raster_worker,entity.tile_write,1,1.383469,2.496986
3,optical_isea4h,datasets[0].timings.units[3].workers[4],raster_worker,minio.tile_upload,1,0.276715,2.496986
3,optical_isea4h,datasets[0].timings.units[3].workers[4],raster_worker,source.raster_open,1,0.009297,2.496986
3,optical_isea4h,datasets[0].timings.units[3].workers[4],raster_worker,entity.tile_checksum,1,0.010606,2.496986
3,optical_isea4h,datasets[0].timings.units[3].workers[4],raster_worker,grid.window_calculation,1,0.000323,2.496986
3,optical_isea4h,datasets[0].timings.workflow,workflow_dataset,opengauss.start_output,1,0.012872,5.337116
3,optical_isea4h,datasets[0].timings.workflow,workflow_dataset,opengauss.complete_output,1,0.037518,5.337116
3,radar_isea4h,timings.job_driver,ray_job_driver,workflow.run,1,3.961067,4.126773
3,radar_isea4h,timings.job_driver,ray_job_driver,driver.bootstrap,1,0.160952,4.126773
3,radar_isea4h,timings.job_driver,ray_job_driver,task.start_attempt,1,0.004049,4.126773
3,radar_isea4h,datasets[0].timings.units[0].driver,raster_driver,grid.cover,1,0.019325,3.574725
3,radar_isea4h,datasets[0].timings.units[0].workers[0],raster_worker,source.cache,1,0.00018,2.074831
3,radar_isea4h,datasets[0].timings.units[0].workers[0],raster_worker,grid.geometry,3,0.005406,2.074831
3,radar_isea4h,datasets[0].timings.units[0].workers[0],raster_worker,minio.tile_stat,3,0.0148,2.074831
3,radar_isea4h,datasets[0].timings.units[0].workers[0],raster_worker,source.checksum,1,0.020248,2.074831
3,radar_isea4h,datasets[0].timings.units[0].workers[0],raster_worker,source.download,1,0.0,2.074831
3,radar_isea4h,datasets[0].timings.units[0].workers[0],raster_worker,entity.tile_mask,3,0.318099,2.074831
3,radar_isea4h,datasets[0].timings.units[0].workers[0],raster_worker,entity.tile_write,3,0.851818,2.074831
3,radar_isea4h,datasets[0].timings.units[0].workers[0],raster_worker,minio.tile_upload,3,0.822493,2.074831
3,radar_isea4h,datasets[0].timings.units[0].workers[0],raster_worker,source.raster_open,1,0.016857,2.074831
3,radar_isea4h,datasets[0].timings.units[0].workers[0],raster_worker,entity.tile_checksum,3,0.019442,2.074831
3,radar_isea4h,datasets[0].timings.units[0].workers[0],raster_worker,grid.window_calculation,3,0.000725,2.074831
3,radar_isea4h,datasets[0].timings.units[0].batch_driver,raster_batch_driver,ray.init,1,0.08167,3.574707
3,radar_isea4h,datasets[0].timings.units[0].batch_driver,raster_batch_driver,ray.wait,17,3.39426,3.574707
3,radar_isea4h,datasets[0].timings.units[0].batch_driver,raster_batch_driver,ray.result_get,1,0.000523,3.574707
3,radar_isea4h,datasets[0].timings.units[0].batch_driver,raster_batch_driver,ray.task_submit,2,0.050609,3.574707
3,radar_isea4h,datasets[0].timings.units[0].batch_driver,raster_batch_driver,driver.result_merge,2,1.2e-05,3.574707
3,radar_isea4h,datasets[0].timings.units[0].source_preflight,source_preflight,minio.stat,1,0.159211,0.159246
3,radar_isea4h,datasets[0].timings.units[1].workers[0],raster_worker,source.cache,1,0.000189,2.015906
3,radar_isea4h,datasets[0].timings.units[1].workers[0],raster_worker,grid.geometry,3,0.006401,2.015906
3,radar_isea4h,datasets[0].timings.units[1].workers[0],raster_worker,minio.tile_stat,3,0.013747,2.015906
3,radar_isea4h,datasets[0].timings.units[1].workers[0],raster_worker,source.checksum,1,0.022676,2.015906
3,radar_isea4h,datasets[0].timings.units[1].workers[0],raster_worker,source.download,1,0.0,2.015906
3,radar_isea4h,datasets[0].timings.units[1].workers[0],raster_worker,entity.tile_mask,3,0.313333,2.015906
3,radar_isea4h,datasets[0].timings.units[1].workers[0],raster_worker,entity.tile_write,3,0.807097,2.015906
3,radar_isea4h,datasets[0].timings.units[1].workers[0],raster_worker,minio.tile_upload,3,0.804195,2.015906
3,radar_isea4h,datasets[0].timings.units[1].workers[0],raster_worker,source.raster_open,1,0.021695,2.015906
3,radar_isea4h,datasets[0].timings.units[1].workers[0],raster_worker,entity.tile_checksum,3,0.020246,2.015906
3,radar_isea4h,datasets[0].timings.units[1].workers[0],raster_worker,grid.window_calculation,3,0.000845,2.015906
3,radar_isea4h,datasets[0].timings.workflow,workflow_dataset,opengauss.start_output,1,0.01273,3.960836
3,radar_isea4h,datasets[0].timings.workflow,workflow_dataset,opengauss.complete_output,1,0.023315,3.960836
3,product_isea4h,timings.job_driver,ray_job_driver,workflow.run,1,2.949048,3.109308
3,product_isea4h,timings.job_driver,ray_job_driver,driver.bootstrap,1,0.155573,3.109308
3,product_isea4h,timings.job_driver,ray_job_driver,task.start_attempt,1,0.003937,3.109308
3,product_isea4h,datasets[0].timings.units[0].driver,raster_driver,grid.cover,1,0.023622,2.55717
3,product_isea4h,datasets[0].timings.units[0].workers[0],raster_worker,source.cache,1,0.000173,0.1264
3,product_isea4h,datasets[0].timings.units[0].workers[0],raster_worker,grid.geometry,1,0.003495,0.1264
3,product_isea4h,datasets[0].timings.units[0].workers[0],raster_worker,minio.tile_stat,1,0.006332,0.1264
3,product_isea4h,datasets[0].timings.units[0].workers[0],raster_worker,source.checksum,1,0.003785,0.1264
3,product_isea4h,datasets[0].timings.units[0].workers[0],raster_worker,source.download,1,0.0,0.1264
3,product_isea4h,datasets[0].timings.units[0].workers[0],raster_worker,entity.tile_mask,1,0.014638,0.1264
3,product_isea4h,datasets[0].timings.units[0].workers[0],raster_worker,entity.tile_write,1,0.03063,0.1264
3,product_isea4h,datasets[0].timings.units[0].workers[0],raster_worker,minio.tile_upload,1,0.047524,0.1264
3,product_isea4h,datasets[0].timings.units[0].workers[0],raster_worker,source.raster_open,1,0.016911,0.1264
3,product_isea4h,datasets[0].timings.units[0].workers[0],raster_worker,entity.tile_checksum,1,0.000169,0.1264
3,product_isea4h,datasets[0].timings.units[0].workers[0],raster_worker,grid.window_calculation,1,0.000292,0.1264
3,product_isea4h,datasets[0].timings.units[0].workers[1],raster_worker,source.cache,1,0.000189,0.250976
3,product_isea4h,datasets[0].timings.units[0].workers[1],raster_worker,grid.geometry,1,0.003692,0.250976
3,product_isea4h,datasets[0].timings.units[0].workers[1],raster_worker,minio.tile_stat,1,0.005668,0.250976
3,product_isea4h,datasets[0].timings.units[0].workers[1],raster_worker,source.checksum,1,0.00364,0.250976
3,product_isea4h,datasets[0].timings.units[0].workers[1],raster_worker,source.download,1,0.0,0.250976
3,product_isea4h,datasets[0].timings.units[0].workers[1],raster_worker,entity.tile_mask,1,0.045623,0.250976
3,product_isea4h,datasets[0].timings.units[0].workers[1],raster_worker,entity.tile_write,1,0.104591,0.250976
3,product_isea4h,datasets[0].timings.units[0].workers[1],raster_worker,minio.tile_upload,1,0.065985,0.250976
3,product_isea4h,datasets[0].timings.units[0].workers[1],raster_worker,source.raster_open,1,0.0166,0.250976
3,product_isea4h,datasets[0].timings.units[0].workers[1],raster_worker,entity.tile_checksum,1,0.002218,0.250976
3,product_isea4h,datasets[0].timings.units[0].workers[1],raster_worker,grid.window_calculation,1,0.000283,0.250976
3,product_isea4h,datasets[0].timings.units[0].workers[2],raster_worker,source.cache,1,0.000184,0.604746
3,product_isea4h,datasets[0].timings.units[0].workers[2],raster_worker,grid.geometry,1,0.003665,0.604746
3,product_isea4h,datasets[0].timings.units[0].workers[2],raster_worker,minio.tile_stat,1,0.006582,0.604746
3,product_isea4h,datasets[0].timings.units[0].workers[2],raster_worker,source.checksum,1,0.003656,0.604746
3,product_isea4h,datasets[0].timings.units[0].workers[2],raster_worker,source.download,1,0.0,0.604746
3,product_isea4h,datasets[0].timings.units[0].workers[2],raster_worker,entity.tile_mask,1,0.09417,0.604746
3,product_isea4h,datasets[0].timings.units[0].workers[2],raster_worker,entity.tile_write,1,0.274125,0.604746
3,product_isea4h,datasets[0].timings.units[0].workers[2],raster_worker,minio.tile_upload,1,0.19449,0.604746
3,product_isea4h,datasets[0].timings.units[0].workers[2],raster_worker,source.raster_open,1,0.017065,0.604746
3,product_isea4h,datasets[0].timings.units[0].workers[2],raster_worker,entity.tile_checksum,1,0.007855,0.604746
3,product_isea4h,datasets[0].timings.units[0].workers[2],raster_worker,grid.window_calculation,1,0.000304,0.604746
3,product_isea4h,datasets[0].timings.units[0].workers[3],raster_worker,source.cache,1,0.000198,1.016991
3,product_isea4h,datasets[0].timings.units[0].workers[3],raster_worker,grid.geometry,1,0.003722,1.016991
3,product_isea4h,datasets[0].timings.units[0].workers[3],raster_worker,minio.tile_stat,1,0.010854,1.016991
3,product_isea4h,datasets[0].timings.units[0].workers[3],raster_worker,source.checksum,1,0.003673,1.016991
3,product_isea4h,datasets[0].timings.units[0].workers[3],raster_worker,source.download,1,0.0,1.016991
3,product_isea4h,datasets[0].timings.units[0].workers[3],raster_worker,entity.tile_mask,1,0.144248,1.016991
3,product_isea4h,datasets[0].timings.units[0].workers[3],raster_worker,entity.tile_write,1,0.423551,1.016991
3,product_isea4h,datasets[0].timings.units[0].workers[3],raster_worker,minio.tile_upload,1,0.397293,1.016991
3,product_isea4h,datasets[0].timings.units[0].workers[3],raster_worker,source.raster_open,1,0.017706,1.016991
3,product_isea4h,datasets[0].timings.units[0].workers[3],raster_worker,entity.tile_checksum,1,0.012709,1.016991
3,product_isea4h,datasets[0].timings.units[0].workers[3],raster_worker,grid.window_calculation,1,0.000312,1.016991
3,product_isea4h,datasets[0].timings.units[0].workers[4],raster_worker,source.cache,1,0.000192,0.94618
3,product_isea4h,datasets[0].timings.units[0].workers[4],raster_worker,grid.geometry,1,0.003652,0.94618
3,product_isea4h,datasets[0].timings.units[0].workers[4],raster_worker,minio.tile_stat,1,0.010887,0.94618
3,product_isea4h,datasets[0].timings.units[0].workers[4],raster_worker,source.checksum,1,0.003916,0.94618
3,product_isea4h,datasets[0].timings.units[0].workers[4],raster_worker,source.download,1,0.0,0.94618
3,product_isea4h,datasets[0].timings.units[0].workers[4],raster_worker,entity.tile_mask,1,0.123543,0.94618
3,product_isea4h,datasets[0].timings.units[0].workers[4],raster_worker,entity.tile_write,1,0.375055,0.94618
3,product_isea4h,datasets[0].timings.units[0].workers[4],raster_worker,minio.tile_upload,1,0.397239,0.94618
3,product_isea4h,datasets[0].timings.units[0].workers[4],raster_worker,source.raster_open,1,0.017053,0.94618
3,product_isea4h,datasets[0].timings.units[0].workers[4],raster_worker,entity.tile_checksum,1,0.011757,0.94618
3,product_isea4h,datasets[0].timings.units[0].workers[4],raster_worker,grid.window_calculation,1,0.000304,0.94618
3,product_isea4h,datasets[0].timings.units[0].batch_driver,raster_batch_driver,ray.init,1,0.085862,2.55712
3,product_isea4h,datasets[0].timings.units[0].batch_driver,raster_batch_driver,ray.wait,12,2.367625,2.55712
3,product_isea4h,datasets[0].timings.units[0].batch_driver,raster_batch_driver,ray.result_get,4,0.001926,2.55712
3,product_isea4h,datasets[0].timings.units[0].batch_driver,raster_batch_driver,ray.task_submit,5,0.052982,2.55712
3,product_isea4h,datasets[0].timings.units[0].batch_driver,raster_batch_driver,driver.result_merge,5,2.5e-05,2.55712
3,product_isea4h,datasets[0].timings.units[0].source_preflight,source_preflight,minio.stat,1,0.159063,0.159094
3,product_isea4h,datasets[0].timings.workflow,workflow_dataset,opengauss.start_output,1,0.01008,2.948817
3,product_isea4h,datasets[0].timings.workflow,workflow_dataset,opengauss.complete_output,1,0.026175,2.948817
3,carbon_isea4h,timings.job_driver,ray_job_driver,workflow.run,1,2.410074,2.554245
3,carbon_isea4h,timings.job_driver,ray_job_driver,driver.bootstrap,1,0.139525,2.554245
3,carbon_isea4h,timings.job_driver,ray_job_driver,task.start_attempt,1,0.003915,2.554245
3,carbon_isea4h,datasets[0].timings.units[0].driver,carbon_driver,ray.init,1,0.078921,2.035098
3,carbon_isea4h,datasets[0].timings.units[0].driver,carbon_driver,ray.wait_get,1,1.910464,2.035098
3,carbon_isea4h,datasets[0].timings.units[0].driver,carbon_driver,ray.task_submit,1,0.045606,2.035098
3,carbon_isea4h,datasets[0].timings.units[0].driver,carbon_driver,driver.result_merge,1,2e-06,2.035098
3,carbon_isea4h,datasets[0].timings.units[0].workers[0],carbon_worker,grid.locate,1,0.001171,0.582166
3,carbon_isea4h,datasets[0].timings.units[0].workers[0],carbon_worker,source.cache,1,0.469149,0.582166
3,carbon_isea4h,datasets[0].timings.units[0].workers[0],carbon_worker,grid.geometry,1,0.00062,0.582166
3,carbon_isea4h,datasets[0].timings.units[0].workers[0],carbon_worker,source.checksum,1,0.037695,0.582166
3,carbon_isea4h,datasets[0].timings.units[0].workers[0],carbon_worker,source.download,1,0.468773,0.582166
3,carbon_isea4h,datasets[0].timings.units[0].workers[0],carbon_worker,carbon.observation_load,1,0.069898,0.582166
3,carbon_isea4h,datasets[0].timings.units[0].workers[0],carbon_worker,carbon.measurement_partition,1,9.4e-05,0.582166
3,carbon_isea4h,datasets[0].timings.units[0].workers[0],carbon_worker,carbon.partition_observation,1,0.003191,0.582166
3,carbon_isea4h,datasets[0].timings.units[0].source_preflight,source_preflight,minio.stat,1,0.155804,0.155835
3,carbon_isea4h,datasets[0].timings.workflow,workflow_dataset,opengauss.start_output,1,0.008436,2.40987
3,carbon_isea4h,datasets[0].timings.workflow,workflow_dataset,opengauss.complete_output,1,0.018172,2.40987
4,optical_isea4h,timings.job_driver,ray_job_driver,workflow.run,1,5.571956,6.726818
4,optical_isea4h,timings.job_driver,ray_job_driver,driver.bootstrap,1,1.150439,6.726818
4,optical_isea4h,timings.job_driver,ray_job_driver,task.start_attempt,1,0.003621,6.726818
4,optical_isea4h,datasets[0].timings.units[0].driver,raster_driver,grid.cover,1,0.023532,5.149586
4,optical_isea4h,datasets[0].timings.units[0].workers[0],raster_worker,source.cache,1,0.000214,0.352242
4,optical_isea4h,datasets[0].timings.units[0].workers[0],raster_worker,grid.geometry,1,0.003819,0.352242
4,optical_isea4h,datasets[0].timings.units[0].workers[0],raster_worker,minio.tile_stat,1,0.00507,0.352242
4,optical_isea4h,datasets[0].timings.units[0].workers[0],raster_worker,source.checksum,1,0.033508,0.352242
4,optical_isea4h,datasets[0].timings.units[0].workers[0],raster_worker,source.download,1,0.0,0.352242
4,optical_isea4h,datasets[0].timings.units[0].workers[0],raster_worker,entity.tile_mask,1,0.150601,0.352242
4,optical_isea4h,datasets[0].timings.units[0].workers[0],raster_worker,entity.tile_write,1,0.088171,0.352242
4,optical_isea4h,datasets[0].timings.units[0].workers[0],raster_worker,minio.tile_upload,1,0.060296,0.352242
4,optical_isea4h,datasets[0].timings.units[0].workers[0],raster_worker,source.raster_open,1,0.009231,0.352242
4,optical_isea4h,datasets[0].timings.units[0].workers[0],raster_worker,entity.tile_checksum,1,9.9e-05,0.352242
4,optical_isea4h,datasets[0].timings.units[0].workers[0],raster_worker,grid.window_calculation,1,0.000332,0.352242
4,optical_isea4h,datasets[0].timings.units[0].workers[1],raster_worker,source.cache,1,0.000208,0.395115
4,optical_isea4h,datasets[0].timings.units[0].workers[1],raster_worker,grid.geometry,1,0.00371,0.395115
4,optical_isea4h,datasets[0].timings.units[0].workers[1],raster_worker,minio.tile_stat,1,0.007969,0.395115
4,optical_isea4h,datasets[0].timings.units[0].workers[1],raster_worker,source.checksum,1,0.034364,0.395115
4,optical_isea4h,datasets[0].timings.units[0].workers[1],raster_worker,source.download,1,0.0,0.395115
4,optical_isea4h,datasets[0].timings.units[0].workers[1],raster_worker,entity.tile_mask,1,0.159552,0.395115
4,optical_isea4h,datasets[0].timings.units[0].workers[1],raster_worker,entity.tile_write,1,0.107208,0.395115
4,optical_isea4h,datasets[0].timings.units[0].workers[1],raster_worker,minio.tile_upload,1,0.071042,0.395115
4,optical_isea4h,datasets[0].timings.units[0].workers[1],raster_worker,source.raster_open,1,0.008834,0.395115
4,optical_isea4h,datasets[0].timings.units[0].workers[1],raster_worker,entity.tile_checksum,1,0.001118,0.395115
4,optical_isea4h,datasets[0].timings.units[0].workers[1],raster_worker,grid.window_calculation,1,0.000276,0.395115
4,optical_isea4h,datasets[0].timings.units[0].workers[2],raster_worker,source.cache,1,0.00018,0.443189
4,optical_isea4h,datasets[0].timings.units[0].workers[2],raster_worker,grid.geometry,1,0.003947,0.443189
4,optical_isea4h,datasets[0].timings.units[0].workers[2],raster_worker,minio.tile_stat,1,0.017788,0.443189
4,optical_isea4h,datasets[0].timings.units[0].workers[2],raster_worker,source.checksum,1,0.031424,0.443189
4,optical_isea4h,datasets[0].timings.units[0].workers[2],raster_worker,source.download,1,0.0,0.443189
4,optical_isea4h,datasets[0].timings.units[0].workers[2],raster_worker,entity.tile_mask,1,0.168359,0.443189
4,optical_isea4h,datasets[0].timings.units[0].workers[2],raster_worker,entity.tile_write,1,0.118544,0.443189
4,optical_isea4h,datasets[0].timings.units[0].workers[2],raster_worker,minio.tile_upload,1,0.091673,0.443189
4,optical_isea4h,datasets[0].timings.units[0].workers[2],raster_worker,source.raster_open,1,0.009745,0.443189
4,optical_isea4h,datasets[0].timings.units[0].workers[2],raster_worker,entity.tile_checksum,1,0.000229,0.443189
4,optical_isea4h,datasets[0].timings.units[0].workers[2],raster_worker,grid.window_calculation,1,0.000369,0.443189
4,optical_isea4h,datasets[0].timings.units[0].workers[3],raster_worker,source.cache,1,0.000212,0.363396
4,optical_isea4h,datasets[0].timings.units[0].workers[3],raster_worker,grid.geometry,1,0.003903,0.363396
4,optical_isea4h,datasets[0].timings.units[0].workers[3],raster_worker,minio.tile_stat,1,0.007,0.363396
4,optical_isea4h,datasets[0].timings.units[0].workers[3],raster_worker,source.checksum,1,0.031891,0.363396
4,optical_isea4h,datasets[0].timings.units[0].workers[3],raster_worker,source.download,1,0.0,0.363396
4,optical_isea4h,datasets[0].timings.units[0].workers[3],raster_worker,entity.tile_mask,1,0.163387,0.363396
4,optical_isea4h,datasets[0].timings.units[0].workers[3],raster_worker,entity.tile_write,1,0.114597,0.363396
4,optical_isea4h,datasets[0].timings.units[0].workers[3],raster_worker,minio.tile_upload,1,0.031348,0.363396
4,optical_isea4h,datasets[0].timings.units[0].workers[3],raster_worker,source.raster_open,1,0.0097,0.363396
4,optical_isea4h,datasets[0].timings.units[0].workers[3],raster_worker,entity.tile_checksum,1,2.6e-05,0.363396
4,optical_isea4h,datasets[0].timings.units[0].workers[3],raster_worker,grid.window_calculation,1,0.000327,0.363396
4,optical_isea4h,datasets[0].timings.units[0].workers[4],raster_worker,source.cache,1,0.000233,1.704902
4,optical_isea4h,datasets[0].timings.units[0].workers[4],raster_worker,grid.geometry,1,0.004,1.704902
4,optical_isea4h,datasets[0].timings.units[0].workers[4],raster_worker,minio.tile_stat,1,0.007736,1.704902
4,optical_isea4h,datasets[0].timings.units[0].workers[4],raster_worker,source.checksum,1,0.031669,1.704902
4,optical_isea4h,datasets[0].timings.units[0].workers[4],raster_worker,source.download,1,0.0,1.704902
4,optical_isea4h,datasets[0].timings.units[0].workers[4],raster_worker,entity.tile_mask,1,0.778049,1.704902
4,optical_isea4h,datasets[0].timings.units[0].workers[4],raster_worker,entity.tile_write,1,0.745646,1.704902
4,optical_isea4h,datasets[0].timings.units[0].workers[4],raster_worker,minio.tile_upload,1,0.122849,1.704902
4,optical_isea4h,datasets[0].timings.units[0].workers[4],raster_worker,source.raster_open,1,0.009384,1.704902
4,optical_isea4h,datasets[0].timings.units[0].workers[4],raster_worker,entity.tile_checksum,1,0.003432,1.704902
4,optical_isea4h,datasets[0].timings.units[0].workers[4],raster_worker,grid.window_calculation,1,0.000304,1.704902
4,optical_isea4h,datasets[0].timings.units[0].batch_driver,raster_batch_driver,ray.init,1,0.082024,5.149508
4,optical_isea4h,datasets[0].timings.units[0].batch_driver,raster_batch_driver,ray.wait,25,4.94443,5.149508
4,optical_isea4h,datasets[0].timings.units[0].batch_driver,raster_batch_driver,ray.result_get,8,0.003892,5.149508
4,optical_isea4h,datasets[0].timings.units[0].batch_driver,raster_batch_driver,ray.task_submit,20,0.054753,5.149508
4,optical_isea4h,datasets[0].timings.units[0].batch_driver,raster_batch_driver,driver.result_merge,20,7.2e-05,5.149508
4,optical_isea4h,datasets[0].timings.units[0].source_preflight,source_preflight,minio.stat,1,0.167358,0.167391
4,optical_isea4h,datasets[0].timings.units[1].workers[0],raster_worker,source.cache,1,0.000187,0.415124
4,optical_isea4h,datasets[0].timings.units[1].workers[0],raster_worker,grid.geometry,1,0.00425,0.415124
4,optical_isea4h,datasets[0].timings.units[1].workers[0],raster_worker,minio.tile_stat,1,0.01724,0.415124
4,optical_isea4h,datasets[0].timings.units[1].workers[0],raster_worker,source.checksum,1,0.032665,0.415124
4,optical_isea4h,datasets[0].timings.units[1].workers[0],raster_worker,source.download,1,0.0,0.415124
4,optical_isea4h,datasets[0].timings.units[1].workers[0],raster_worker,entity.tile_mask,1,0.158517,0.415124
4,optical_isea4h,datasets[0].timings.units[1].workers[0],raster_worker,entity.tile_write,1,0.108542,0.415124
4,optical_isea4h,datasets[0].timings.units[1].workers[0],raster_worker,minio.tile_upload,1,0.083293,0.415124
4,optical_isea4h,datasets[0].timings.units[1].workers[0],raster_worker,source.raster_open,1,0.008987,0.415124
4,optical_isea4h,datasets[0].timings.units[1].workers[0],raster_worker,entity.tile_checksum,1,0.000182,0.415124
4,optical_isea4h,datasets[0].timings.units[1].workers[0],raster_worker,grid.window_calculation,1,0.000295,0.415124
4,optical_isea4h,datasets[0].timings.units[1].workers[1],raster_worker,source.cache,1,0.000199,0.372178
4,optical_isea4h,datasets[0].timings.units[1].workers[1],raster_worker,grid.geometry,1,0.004673,0.372178
4,optical_isea4h,datasets[0].timings.units[1].workers[1],raster_worker,minio.tile_stat,1,0.008968,0.372178
4,optical_isea4h,datasets[0].timings.units[1].workers[1],raster_worker,source.checksum,1,0.031753,0.372178
4,optical_isea4h,datasets[0].timings.units[1].workers[1],raster_worker,source.download,1,0.0,0.372178
4,optical_isea4h,datasets[0].timings.units[1].workers[1],raster_worker,entity.tile_mask,1,0.154984,0.372178
4,optical_isea4h,datasets[0].timings.units[1].workers[1],raster_worker,entity.tile_write,1,0.113006,0.372178
4,optical_isea4h,datasets[0].timings.units[1].workers[1],raster_worker,minio.tile_upload,1,0.047067,0.372178
4,optical_isea4h,datasets[0].timings.units[1].workers[1],raster_worker,source.raster_open,1,0.009906,0.372178
4,optical_isea4h,datasets[0].timings.units[1].workers[1],raster_worker,entity.tile_checksum,1,4e-05,0.372178
4,optical_isea4h,datasets[0].timings.units[1].workers[1],raster_worker,grid.window_calculation,1,0.000425,0.372178
4,optical_isea4h,datasets[0].timings.units[1].workers[2],raster_worker,source.cache,1,0.000226,0.407682
4,optical_isea4h,datasets[0].timings.units[1].workers[2],raster_worker,grid.geometry,1,0.006115,0.407682
4,optical_isea4h,datasets[0].timings.units[1].workers[2],raster_worker,minio.tile_stat,1,0.006447,0.407682
4,optical_isea4h,datasets[0].timings.units[1].workers[2],raster_worker,source.checksum,1,0.051961,0.407682
4,optical_isea4h,datasets[0].timings.units[1].workers[2],raster_worker,source.download,1,0.0,0.407682
4,optical_isea4h,datasets[0].timings.units[1].workers[2],raster_worker,entity.tile_mask,1,0.180751,0.407682
4,optical_isea4h,datasets[0].timings.units[1].workers[2],raster_worker,entity.tile_write,1,0.10298,0.407682
4,optical_isea4h,datasets[0].timings.units[1].workers[2],raster_worker,minio.tile_upload,1,0.045293,0.407682
4,optical_isea4h,datasets[0].timings.units[1].workers[2],raster_worker,source.raster_open,1,0.011586,0.407682
